Date,Close,Close_lag1,plot_ret,ret,ret_lead1,ret_lead2,ret_lead3,ret_lead4,ret_lead5,ret_lead6,ret_lead7,day,week,Close_lead1w,Close_lag1w,weekly_ret,weekly_ret_lead1,weekly_ret_lead2,weekly_ret_lead3,weekly_ret_lead4,bins
2012-09-02,10.2041,9.9654,0.0239528769542616,0.0239528769542616,0.0319381425113434,-0.013798670465337,0.0592217396747137,0.0164822676982097,-0.0161881763706286,0.00336363636363646,-0.00154027362507936,1,89,11.02,10.61,-0.0382563619227143,0.0799580560754989,0.0771324863883847,0.0272367312552655,0.0169519326187333,2
2012-09-09,11.02,11.037,-0.00154027362507936,-0.00154027362507936,0.0136116152450092,0.014395702775291,0.0030094962403362,0.00300046634814199,0.023774015264497,0.00685518423307618,0.0102127659574467,1,90,11.87,10.2041,0.0799580560754989,0.0771324863883847,0.0272367312552655,0.0169519326187333,-0.0483870967741935,4
2012-09-16,11.87,11.75,0.0102127659574467,0.0102127659574467,0.00168491996630182,0.0302775441547518,0.0263265306122449,-0.0230662159475044,0.00696112354976597,-0.0105271668822768,-0.00363627449378146,1,91,12.1933,11.02,0.0771324863883847,0.0272367312552655,0.0169519326187333,-0.0483870967741935,-0.00517796610169508,4
2012-09-23,12.1933,12.2378,-0.00363627449378146,-0.00363627449378146,-0.00765174317042972,0.00801652892561977,0.00598507829794226,0.00317033414832935,0.00666997050914375,-0.00225163425066588,0.00298468830633092,1,92,12.4,11.87,0.0272367312552655,0.0169519326187333,-0.0483870967741935,-0.00517796610169508,-0.00918314322466318,3
2012-09-30,12.4,12.3631,0.00298468830633092,0.00298468830633092,0,0.0354838709677419,0.00389408099688482,-0.00310318076027938,-0.0126070038910505,-0.0144230769230769,-0.0563774490203919,1,93,11.8,12.1933,0.0169519326187333,-0.0483870967741935,-0.00517796610169508,-0.00918314322466318,-0.0800526175512205,3
2012-10-07,11.8,12.505,-0.0563774490203919,-0.0563774490203919,-0.00185593220338987,0.00992520015961817,0.0189155107187893,-0.00742574257425743,-0.00249376558603487,-0.0115833333333333,-0.0102942416322402,1,94,11.7389,12.4,-0.0483870967741935,-0.00517796610169508,-0.00918314322466318,-0.0800526175512205,0.00935514018691608,2
2012-10-14,11.7389,11.861,-0.0102942416322402,-0.0102942416322402,0.00845053625126724,0.000996781578124883,-0.00336711702208448,0.0109906858594411,-0.016725573292685,-0.0000170356300202013,-0.00926754060937496,1,95,11.6311,11.8,-0.00517796610169508,-0.00918314322466318,-0.0800526175512205,0.00935514018691608,0.00635179303895339,2
2012-10-21,11.6311,11.7399,-0.00926754060937496,-0.00926754060937496,0.00679213487976216,-0.00513232167103617,0,-0.0676738197424893,-0.0636186197245341,0.0088392031935185,0.0428341698747623,1,96,10.7,11.7389,-0.00918314322466318,-0.0800526175512205,0.00935514018691608,0.00635179303895339,0.0720233330573115,2
2012-10-28,10.7,10.2605,0.0428341698747623,0.0428341698747623,-0.00934579439252337,0.0271226415094339,0.0287944890929968,-0.0563342558700116,-0.00957426679280993,0.0165921595598351,0.0148085506225042,1,97,10.8001,11.6311,-0.0800526175512205,0.00935514018691608,0.00635179303895339,0.0720233330573115,0.0712869587606746,1
2012-11-04,10.8001,10.6425,0.0148085506225042,0.0148085506225042,-0.00482402940713522,0.0140491254186825,0.0019267822736031,0.000457875457875456,-0.0100686498855836,0.00693481276005548,-0.00195592286501378,1,98,10.8687,10.7,0.00935514018691608,0.00635179303895339,0.0720233330573115,0.0712869587606746,0.00143405356470461,3
2012-11-11,10.8687,10.89,-0.00195592286501378,-0.00195592286501378,0.012816620202968,-0.00515988372093013,-0.000109577032654018,0.0226210045662101,0.0492243942952573,0.00340457404522976,-0.0116550314278685,1,99,11.6515,10.8001,0.00635179303895339,0.0720233330573115,0.0712869587606746,0.00143405356470461,0.07104,3
2012-11-18,11.6515,11.7889,-0.0116550314278685,-0.0116550314278685,0.0127365575247822,-0.00568648886854972,0.00317059866357572,0.0553865760407817,-0.00619067936467044,0.00538679627379501,0.0056882729726464,1,100,12.4821,10.8687,0.0720233330573115,0.0712869587606746,0.00143405356470461,0.07104,-0.00657305049297874,4
2012-11-25,12.4821,12.4115,0.0056882729726464,0.0056882729726464,-0.0189551437658728,-0.00371565064717661,0.0121065573770491,0.00828494375470723,0.00923694779116468,-0.000238758456028609,-0.00493551982168439,1,101,12.5,11.6515,0.0712869587606746,0.00143405356470461,0.07104,-0.00657305049297874,0.000902255639097627,4
2012-12-02,12.5,12.562,-0.00493551982168439,-0.00493551982168439,0.0143200000000001,0.0576543891474091,-0.00223713646532431,-0.00605381165919294,0.0151063989773668,-0.00591115489744376,-0.00239193448633024,1,102,13.388,12.4821,0.00143405356470461,0.07104,-0.00657305049297874,0.000902255639097627,0.0103665865384615,3
2012-12-09,13.388,13.4201,-0.00239193448633024,-0.00239193448633024,0.00339109650433223,0.00920094689356388,0.010466917459615,0.000087598274314038,-0.0073065160108321,-0.00808088235294113,-0.0140918154794998,1,103,13.3,12.5,0.07104,-0.00657305049297874,0.000902255639097627,0.0103665865384615,0.000297397769516872,4
2012-12-16,13.3,13.4901,-0.0140918154794998,-0.0140918154794998,-0.00375187969924817,0.00369053818461751,0.0225580870742161,-0.00547099051400846,-0.00181890776806704,-0.00952592592592594,-0.00444231718443844,1,104,13.312,13.388,-0.00657305049297874,0.000902255639097627,0.0103665865384615,0.000297397769516872,0.0492046974877358,2
2012-12-23,13.312,13.3714,-0.00444231718443844,-0.00444231718443844,0.00510817307692313,-0.00224215246636783,0.0088314606741573,-0.00343037890094233,-0.0000372531050462088,-0.00157959049861411,0.00373134328358193,1,105,13.45,13.3,0.000902255639097627,0.0103665865384615,0.000297397769516872,0.0492046974877358,0.112213091527345,3
2012-12-30,13.45,13.4,0.00373134328358193,0.00373134328358193,0.00446096654275108,-0.015240562546262,-0.00181147165159623,0.00887801204819283,0.00762059725777919,-0.00444444444444447,0.00104166666666683,1,106,13.454,13.312,0.0103665865384615,0.000297397769516872,0.0492046974877358,0.112213091527345,0.134917197452229,3
2013-01-06,13.454,13.44,0.00104166666666683,0.00104166666666683,0.00993013230266082,0.0114221790456004,0.00197921820880742,0.0268700072621642,-0.000212164073550181,0.0070736365565538,-0.00849898152700712,1,107,14.116,13.45,0.000297397769516872,0.0492046974877358,0.112213091527345,0.134917197452229,0.155560045346892,3
2013-01-13,14.116,14.237,-0.00849898152700712,-0.00849898152700712,0.0130348540663079,-0.00349650349650354,0.0336842105263158,0.052274270196877,0.0132258064516129,-0.00573065902578795,0.00544348382965088,1,108,15.7,13.454,0.0492046974877358,0.112213091527345,0.134917197452229,0.155560045346892,0.164147644487615,4
2013-01-20,15.7,15.615,0.00544348382965088,0.00544348382965088,0.0700636942675159,0.0274642857142855,0.0138227490238336,-0.0345142857142857,0.0298295454545454,0.0275862068965518,-0.00345637583892611,1,109,17.8182,14.116,0.112213091527345,0.134917197452229,0.155560045346892,0.164147644487615,0.118682675700256,4
2013-01-27,17.8182,17.88,-0.00345637583892611,-0.00345637583892611,0.0506672952374538,0.0429677901821484,0.00894219836725485,0.036040609137056,0.00436060754532086,-0.0423923118200887,0.0489047376464595,1,110,20.59,15.7,0.134917197452229,0.155560045346892,0.164147644487615,0.118682675700256,0.114691250289022,5
2013-02-03,20.59,19.63,0.0489047376464595,0.0489047376464595,-0.00776590577950465,0.00831616095858578,0.0281553398058252,0.0457979225684608,0.0230248306997742,0.0436893203883495,0.0135221987315011,1,111,23.9698,17.8182,0.155560045346892,0.164147644487615,0.118682675700256,0.114691250289022,0.15423218467715,5
2013-02-10,23.9698,23.65,0.0135221987315011,0.0135221987315011,0.0283773748633698,0.0210872210953348,-0.0385303021875422,0.124814049586777,-0.00442681067577744,0.00427306273062733,-0.0147414369594134,1,112,26.8146,20.59,0.164147644487615,0.118682675700256,0.114691250289022,0.15423218467715,0.333333333333333,5
2013-02-17,26.8146,27.2158,-0.0147414369594134,-0.0147414369594134,0.00504948796551141,0.0915621521335808,0.0077300663548352,0.00346432787991224,0.0167307052309926,-0.0147262062991397,0.00302013422818792,1,113,29.89,23.9698,0.118682675700256,0.114691250289022,0.15423218467715,0.333333333333333,0.0304347826086957,4
2013-02-24,29.89,29.8,0.00302013422818792,0.00302013422818792,0.0170625627300101,0.0230263157894737,-0.00639228295819938,0.0802169495035792,0.0335530257639305,-0.00724637681159424,0.0072992700729928,1,114,34.5,26.8146,0.114691250289022,0.15423218467715,0.333333333333333,0.0304347826086957,0.508438818565401,4
2013-03-03,34.5,34.25,0.0072992700729928,0.0072992700729928,0.0478840579710145,0.115567603452091,0.0171113315150013,0.0238882889120211,0.0519047619047619,0.0604345857854234,-0.0181430096051227,1,115,46,29.89,0.15423218467715,0.333333333333333,0.0304347826086957,0.508438818565401,0.301118881118881,5
2013-03-10,46,46.85,-0.0181430096051227,-0.0181430096051227,0.0521739130434782,-0.0849194214876032,0.0593837421172774,0.0053196930946291,-0.00465554085682307,0.00106922257720976,0.00850634678150297,1,116,47.4,34.5,0.333333333333333,0.0304347826086957,0.508438818565401,0.301118881118881,0.744609265828227,5
2013-03-17,47.4,47.0002,0.00850634678150297,0.00850634678150297,0.0886075949367089,0.146124031007752,0.0904430165708487,0.0986403840666905,-0.0139026111503175,-0.0789379517641166,0.111111111111111,1,117,71.5,46,0.0304347826086957,0.508438818565401,0.301118881118881,0.744609265828227,-0.445474766021158,3
2013-03-24,71.5,64.35,0.111111111111111,0.111111111111111,0.0293706293706293,0.0665760869565217,0.132738853503185,-0.0308142150247412,0.0501276398236248,0.0186740331491713,0.00911161731207288,1,118,93.03,47.4,0.508438818565401,0.301118881118881,0.744609265828227,-0.445474766021158,0.324444444444445,5
2013-03-31,93.03,92.19,0.00911161731207288,0.00911161731207288,0.117918950876061,0.134423076923077,0.144261739277844,-0.0213333333333333,0.077229791099001,0.00216056929419994,0.137907511054742,1,119,162.301,71.5,0.301118881118881,0.744609265828227,-0.445474766021158,0.324444444444445,0.127889261744967,5
2013-04-07,162.301,142.6311,0.137907511054742,0.137907511054742,0.155260904122587,0.226666666666667,-0.282608695652174,-0.243030303030303,-0.0632506004803843,-0.205128205128205,-0.032258064516129,1,120,90,93.03,0.744609265828227,-0.445474766021158,0.324444444444445,0.127889261744967,-0.13733855779787,5
2013-04-14,90,93,-0.032258064516129,-0.032258064516129,-0.0846,-0.170299565460151,0.361554340018462,0.171268937358977,0.0868727639666085,0.0686655975692099,-0.0585670790700981,1,121,119.2,162.301,-0.445474766021158,0.324444444444445,0.127889261744967,-0.13733855779787,-0.0100017244352475,1
2013-04-21,119.2,126.6155,-0.0585670790700981,-0.0585670790700981,0.0687919463087248,0.126177394034537,0.0747516989022476,-0.0809987029831387,-0.0339425587467364,-0.0650102264426589,0.050346054417145,1,122,134.4444,90,0.324444444444445,0.127889261744967,-0.13733855779787,-0.0100017244352475,0.0668873018637868,5
2013-04-28,134.4444,128.0001,0.050346054417145,0.050346054417145,0.0710739904376827,-0.0331458563512891,-0.164098317207379,-0.0870424471558686,-0.0767058823529412,0.150866462793068,0.0272807794508414,1,123,115.98,119.2,0.127889261744967,-0.13733855779787,-0.0100017244352475,0.0668873018637868,0.0897959183673469,5
2013-05-05,115.98,112.9,0.0272807794508414,0.0272807794508414,-0.032160717365063,-0.0236071269487751,0.032845772950937,-0.00354240282685514,0.0434489667461591,-0.0175021240441802,-0.00709097198201325,1,124,114.82,134.4444,-0.13733855779787,-0.0100017244352475,0.0668873018637868,0.0897959183673469,-0.0823970037453183,1
2013-05-12,114.82,115.64,-0.00709097198201325,-0.00709097198201325,0.0275187249608082,-0.0557697637813962,0.0253141831238779,0.0349325862370862,0.0447508671009222,-0.00234008097165994,-0.00577058866497304,1,125,122.5,115.98,-0.0100017244352475,0.0668873018637868,0.0897959183673469,-0.0823970037453183,-0.180102857142857,2
2013-05-19,122.5,123.211,-0.00577058866497304,-0.00577058866497304,-0.00391836734693884,0.00712997869201781,0.00740499633818859,0.0201938610662358,0.053840063341251,-0.00836964688204356,0.0114709135817437,1,126,133.5,114.82,0.0668873018637868,0.0897959183673469,-0.0823970037453183,-0.180102857142857,-0.00535059649094849,4
2013-05-26,133.5,131.986,0.0114709135817437,0.0114709135817437,-0.027940074906367,-0.00593357478616019,0.0251937984496125,-0.026094517958412,0.000125000970504496,0.00376431024002621,-0.0525908739365817,1,127,122.5,122.5,0.0897959183673469,-0.0823970037453183,-0.180102857142857,-0.00535059649094849,0.0800800800800801,4
2013-06-02,122.5,129.3,-0.0525908739365817,-0.0525908739365817,-0.0143902040816326,0.00548960883638183,0.00411861614497533,-0.0240369155045119,-0.0669908943354579,-0.0279963963963964,-0.0690966184828589,1,128,100.4374,133.5,-0.0823970037453183,-0.180102857142857,-0.00535059649094849,0.0800800800800801,-0.0962928637627433,1
2013-06-09,100.4374,107.8924,-0.0690966184828589,-0.0690966184828589,0.0588685091410173,0.0249177244945933,-0.00205596330275237,-0.0443747190324327,-0.0379897834515003,-0.002,0.00100200400801609,1,129,99.9,122.5,-0.180102857142857,-0.00535059649094849,0.0800800800800801,-0.0962928637627433,-0.25643216080402,1
2013-06-16,99.9,99.8,0.00100200400801609,0.00100200400801609,0.0205205205205206,0.0529671407552721,0.00839310666045656,0.0280736436614903,-0.0160841045916076,-0.0118721461187215,-0.00277264325323467,1,130,107.9,100.4374,-0.00535059649094849,0.0800800800800801,-0.0962928637627433,-0.25643216080402,0.246409572817435,2
2013-06-23,107.9,108.2,-0.00277264325323467,-0.00277264325323467,-0.0538461538461539,0.0121392888627681,0.00649089851571616,-0.0217615384615384,-0.069559883935803,0.00358123811536015,0.026431857177444,1,131,97.51,99.9,0.0800800800800801,-0.0962928637627433,-0.25643216080402,0.246409572817435,-0.0542074751608089,4
2013-06-30,97.51,94.999,0.026431857177444,0.026431857177444,-0.132325915290739,0.0360407957270625,-0.122821888240649,0.01033813195717,-0.146038488768746,0.00776303889056385,0.0845157430259518,1,132,72.5053,107.9,-0.0962928637627433,-0.25643216080402,0.246409572817435,-0.0542074751608089,0.077539559507444,1
2013-07-07,72.5053,66.855,0.0845157430259518,0.0845157430259518,0.0283386180044769,-0.00449302575107302,0.138632536207477,0.0793350292847423,-0.0302017101512826,0.0330503588989997,-0.0111337494310024,1,133,90.3713,97.51,-0.25643216080402,0.246409572817435,-0.0542074751608089,0.077539559507444,0.0488599348534202,1
2013-07-14,90.3713,91.3888,-0.0111337494310024,-0.0111337494310024,0.0306369389396854,-0.00427850547562803,-0.0237110678606665,-0.056467404809896,0.00407000835773941,-0.00128238757249866,-0.00227624244900349,1,134,85.4725,72.5053,0.246409572817435,-0.0542074751608089,0.077539559507444,0.0488599348534202,-0.0252329192546584,5
2013-07-21,85.4725,85.6675,-0.00227624244900349,-0.00227624244900349,0.00718008716253782,0.00990518805569307,0.00596510882930423,0.0223251293485407,0.0136729672296163,-0.016936529390671,0.0336990375712001,1,135,92.1,90.3713,-0.0542074751608089,0.077539559507444,0.0488599348534202,-0.0252329192546584,0.0497278640647816,2
2013-07-28,92.1,89.0975,0.0336990375712001,0.0336990375712001,0.0130086862106407,0.0322825438031429,0.0166649361437026,-0.0152938773425931,0.0085306090699302,-0.00596462361168237,-0.000620732464307938,1,136,96.6,85.4725,0.077539559507444,0.0488599348534202,-0.0252329192546584,0.0497278640647816,0.131013202488745,4
2013-08-04,96.6,96.66,-0.000620732464307938,-0.000620732464307938,0.00331262939958599,0.00219872059430459,-0.00219389682816673,-0.0221316549731737,-0.014930097599578,-0.000776563838903233,0.00937960605654564,1,137,94.1625,92.1,0.0488599348534202,-0.0252329192546584,0.0497278640647816,0.131013202488745,0.147275817344246,4
2013-08-11,94.1625,93.2875,0.00937960605654564,0.00937960605654564,0.00979689366786141,0.0296271756849136,0.000591407130184019,-0.00423642302980798,0.00804756778922555,0.0125597477880606,-0.00723145683724202,1,138,98.845,96.6,-0.0252329192546584,0.0497278640647816,0.131013202488745,0.147275817344246,-0.0909459479477967,2
2013-08-18,98.845,99.565,-0.00723145683724202,-0.00723145683724202,0.0349506803581365,0.0265181618323416,0.0612546125461253,-0.0153887567858584,-0.019889729335642,0.0105999674562403,0.0285911443358251,1,139,111.795,94.1625,0.0497278640647816,0.131013202488745,0.147275817344246,-0.0909459479477967,0.0684703460697285,4
2013-08-25,111.795,108.6875,0.0285911443358251,0.0285911443358251,0.00389105058365757,0.0464768778401496,0.00122524289865744,-0.00057232757887582,0.048590612707162,0.0505285913211699,-0.00927158968021013,1,140,128.2597,98.845,0.131013202488745,0.147275817344246,-0.0909459479477967,0.0684703460697285,-0.0154705915877805,5
2013-09-01,128.2597,129.46,-0.00927158968021013,-0.00927158968021013,-0.00697725006373795,0.00177992663593085,-0.055001312783375,-0.000335893867490333,-0.0349471888681385,0.0235013454148434,-0.0206602511282629,1,141,116.595,111.795,0.147275817344246,-0.0909459479477967,0.0684703460697285,-0.0154705915877805,0.0206251885431019,5
2013-09-08,116.595,119.0547,-0.0206602511282629,-0.0206602511282629,0.0293648955787127,0.0119914546721014,0.0328821485616428,0.00245512619189192,0.00594307560921692,-0.0191759836594281,0.00400543836984291,1,142,124.5783,128.2597,-0.0909459479477967,0.0684703460697285,-0.0154705915877805,0.0206251885431019,-0.0279428058798201,1
2013-09-15,124.5783,124.0813,0.00400543836984291,0.00400543836984291,0.00388109325620922,0.00724841638294027,0.00266892543600261,-0.0167119936344311,-0.0104103509276235,-0.00209355838204472,0.0000611528535958694,1,143,122.651,116.595,0.0684703460697285,-0.0154705915877805,0.0206251885431019,-0.0279428058798201,0.0717661000568692,4
2013-09-22,122.651,122.6435,0.0000611528535958694,0.0000611528535958694,-0.00348549950673038,0.00257560943681057,0.00721978352890473,0.000431848196851492,0.000178171843503661,0.0101215968155026,0.00346617949903938,1,144,125.1807,124.5783,-0.0154705915877805,0.0206251885431019,-0.0279428058798201,0.0717661000568692,0.250336041344779,2
2013-09-29,125.1807,124.7483,0.00346617949903938,0.00346617949903938,-0.0166351522239451,0.0194600575312576,-0.204634013791916,0.170350704063078,0.0383309592455881,-0.0012754082007016,0.0044824244385413,1,145,121.6828,122.651,0.0206251885431019,-0.0279428058798201,0.0717661000568692,0.250336041344779,0.138753563035682,3
2013-10-06,121.6828,121.1398,0.0044824244385413,0.0044824244385413,0.012838297606564,0.00870785833096677,0.0122596691393535,-0.00114508396620205,-0.00148371257504076,0.00805900963814521,0.0307635279537666,1,146,130.4155,125.1807,-0.0279428058798201,0.0717661000568692,0.250336041344779,0.138753563035682,0.118179987161315,2
2013-10-13,130.4155,126.5232,0.0307635279537666,0.0307635279537666,0.0200896365846084,0.0421406316359165,-0.00882057851281381,0.038686118638789,0.0480589904368234,0.0682965372436324,0.0203470964229733,1,147,163.0632,121.6828,0.0717661000568692,0.250336041344779,0.138753563035682,0.118179987161315,0.502168484372705,4
2013-10-20,163.0632,159.8115,0.0203470964229733,0.0203470964229733,0.0681576223206708,0.0556192199667924,0.091127828708921,-0.0870890240255209,-0.0274449871743211,-0.0124684415206008,0.0556449999090396,1,148,185.6888,130.4155,0.250336041344779,0.138753563035682,0.118179987161315,0.502168484372705,0.52707353787506,5
2013-10-27,185.6888,175.9008,0.0556449999090396,0.0556449999090396,0.0117373799604501,0.0549581808107063,-0.0183855954694712,0.0189000937037553,0.00143018358310676,0.0117752372930706,0.0337878577406816,1,149,207.6335,163.0632,0.138753563035682,0.118179987161315,0.502168484372705,0.52707353787506,0.577545428778383,5
2013-11-03,207.6335,200.8473,0.0337878577406816,0.0337878577406816,0.0845841350263805,0.0625854810920266,0.0601918174599858,0.116711793334708,0.142832232565708,0.0382027816299995,-0.0720997287405863,1,150,311.9005,185.6888,0.118179987161315,0.502168484372705,0.52707353787506,0.577545428778383,0.260251112291167,4
2013-11-10,311.9005,336.1358,-0.0720997287405863,-0.0720997287405863,0.0664500377524242,0.0502551962968652,0.125770554684872,0.0443539518332383,-0.00378722399281262,0.0480397392266003,0.110700945236715,1,151,476.295,207.6335,0.502168484372705,0.52707353787506,0.577545428778383,0.260251112291167,-0.160020179028152,5
2013-11-17,476.295,428.8238,0.110700945236715,0.110700945236715,0.415880494231516,-0.196553469810942,0.05692199539446,0.215132341192751,0.0741736780659748,0.0390885771399383,-0.0326030726414505,1,152,751.377,311.9005,0.52707353787506,0.577545428778383,0.260251112291167,-0.160020179028152,0.105698690263778,5
2013-11-24,751.377,776.6998,-0.0326030726414505,-0.0326030726414505,0.0363310295630557,0.154781717103393,0.0547250889679716,0.0942064223781982,0.0796354630909992,0.00389683264978102,-0.158112761700664,1,153,946.9237,476.295,0.577545428778383,0.260251112291167,-0.160020179028152,0.105698690263778,-0.297512863440812,5
2013-12-01,946.9237,1124.7631,-0.158112761700664,-0.158112761700664,0.0965492784687931,0.0291992524667777,0.0735291379217575,-0.0917144426865144,-0.19961148788222,-0.167327237441701,0.14532775959367,1,154,795.3968,751.377,0.260251112291167,-0.160020179028152,0.105698690263778,-0.297512863440812,0.205976279661349,5
2013-12-08,795.3968,694.4709,0.14532775959367,0.14532775959367,0.1290241549878,0.102419851090541,-0.10781421165205,-0.00850744462258468,0.0256510039310423,-0.0341970797068663,0.0138031919492332,1,155,879.4692,946.9237,-0.160020179028152,0.105698690263778,-0.297512863440812,0.205976279661349,0.261754849737851,1
2013-12-15,879.4692,867.495,0.0138031919492332,0.0138031919492332,-0.18984314629779,-0.0402342149140783,-0.236329859230394,0.337441175209027,-0.108251796870873,-0.0222817415273028,0.0145361678313225,1,156,617.8158,795.3968,0.105698690263778,-0.297512863440812,0.205976279661349,0.261754849737851,-0.0710923296016625,4
2013-12-22,617.8158,608.9638,0.0145361678313225,0.0145361678313225,0.0895928851285448,-0.00824074001173847,0.0295608147325657,0.113261590760068,-0.0241549113461761,-0.0217640217954926,0.0199866798362427,1,157,745.0712,879.4692,-0.297512863440812,0.205976279661349,0.261754849737851,-0.0710923296016625,0.00620339679833171,1
2013-12-29,745.0712,730.4715,0.0199866798362427,0.0199866798362427,0.0130098975775739,0.00361808219649973,0.0170831422980446,0.0488201676012676,0.0271957685708222,0.0348897140323654,0.0944301245437484,1,158,940.0972,617.8158,0.205976279661349,0.261754849737851,-0.0710923296016625,0.00620339679833171,0.00167478357041406,5
2014-01-05,940.0972,858.9833,0.0944301245437484,0.0944301245437484,0.0120086518713169,-0.147997895702745,0.0609008352380316,0.00110064730620496,0.0276127750771,0.0522663507058647,-0.0619198521868504,1,159,873.2635,745.0712,0.261754849737851,-0.0710923296016625,0.00620339679833171,0.00167478357041406,-0.0292873176608185,5
2014-01-12,873.2635,930.905,-0.0619198521868504,-0.0619198521868504,-0.0175286153606558,-0.00714302032131242,0.0268657522410627,-0.0312553946265803,-0.0226010136026203,0.0187586178584969,0.0413891039649625,1,160,878.6807,940.0972,-0.0710923296016625,0.00620339679833171,0.00167478357041406,-0.0292873176608185,-0.201829290416971,1
2014-01-19,878.6807,843.7583,0.0413891039649625,0.0413891039649625,-0.00868620421502364,0.00371988556776937,-0.01182504402151,-0.0111146478384166,-0.0342078603846795,0.044514017985944,0.021234166067569,1,161,880.1523,873.2635,0.00620339679833171,0.00167478357041406,-0.0292873176608185,-0.201829290416971,-0.104532514802318,3
2014-01-26,880.1523,861.8516,0.021234166067569,0.021234166067569,-0.0745576646223614,0.0238288279550591,0.0042872414605617,0.00994836150955192,0.00288562927537583,0.00557464303081212,0.00159270091407393,1,162,854.375,878.6807,0.00167478357041406,-0.0292873176608185,-0.201829290416971,-0.104532514802318,-0.00994051444970745,3
2014-02-02,854.375,853.0164,0.00159270091407393,0.00159270091407393,-0.00874346744696408,-0.00577691849190143,-0.0251128160479366,-0.0453738547170248,-0.102159194028849,-0.0378892131097678,0.00742743415884006,1,163,681.9371,880.1523,-0.0292873176608185,-0.201829290416971,-0.104532514802318,-0.00994051444970745,-0.0732370100811751,2
2014-02-09,681.9371,676.9094,0.00742743415884006,0.00742743415884006,-0.00323094314710259,-0.0151412214605189,-0.0314565060024634,-0.0770778405064286,0.0972569695399874,-0.0170220594730364,-0.0538826828625876,1,164,610.6525,854.375,-0.201829290416971,-0.104532514802318,-0.00994051444970745,-0.0732370100811751,0.130068560934278,1
2014-02-16,610.6525,645.43,-0.0538826828625876,-0.0538826828625876,0.0177539599035459,-0.000435241530891806,-0.00565577445154586,-0.106030661637338,0.0304749718315624,0.0627454012661619,-0.000272841234677634,1,165,604.5823,681.9371,-0.104532514802318,-0.00994051444970745,-0.0732370100811751,0.130068560934278,-0.00389429587836054,1
2014-02-23,604.5823,604.7473,-0.000272841234677634,-0.000272841234677634,-0.0980177553990582,-0.0194594941525429,0.0792484460758975,-0.00067199712763677,-0.0568261030903522,0.0364190750036999,-0.00608671650798132,1,166,560.3045,610.6525,-0.00994051444970745,-0.0732370100811751,0.130068560934278,-0.00389429587836054,-0.10997536611921,2
2014-03-02,560.3045,563.7358,-0.00608671650798132,-0.00608671650798132,0.179934303579572,0.00374438927732768,-0.00273087019550988,-0.00462581699395781,-0.0499399976773295,-0.0169180723515319,0.0291634159027372,1,167,633.1825,604.5823,-0.0732370100811751,0.130068560934278,-0.00389429587836054,-0.10997536611921,-0.177221515002848,1
2014-03-09,633.1825,615.24,0.0291634159027372,0.0291634159027372,-0.0116143449953213,0.00499465907992369,0.00387468533087376,0.0107282124413179,-0.0179550743146365,0.0111032800510991,-0.00465308809762643,1,168,630.7167,560.3045,0.130068560934278,-0.00389429587836054,-0.10997536611921,-0.177221515002848,-0.00252603819910169,5
2014-03-16,630.7167,633.6652,-0.00465308809762643,-0.00465308809762643,-0.0150530341118286,-0.0122194543822866,-0.00784803257329514,-0.0365067786523903,-0.0269682493626722,-0.0111235601699806,-0.00543583120061886,1,169,561.3534,633.1825,-0.00389429587836054,-0.10997536611921,-0.177221515002848,-0.00252603819910169,-0.0993119642424575,2
2014-03-23,561.3534,564.4215,-0.00543583120061886,-0.00543583120061886,0.0443898620726266,-0.00680844618485821,-0.00550937503971472,-0.174266179588659,0.0507788719036222,-0.0184292688538471,-0.063487531841803,1,170,461.8695,630.7167,-0.10997536611921,-0.177221515002848,-0.00252603819910169,-0.0993119642424575,0.198501745393114,1
2014-03-30,461.8695,493.1803,-0.063487531841803,-0.063487531841803,-0.00730141306148169,0.0440986335358209,-0.0860662150004083,0.0218671359839091,0.00401939509110405,0.0355255935227117,-0.00887020280066142,1,171,460.7028,561.3534,-0.177221515002848,-0.00252603819910169,-0.0993119642424575,0.198501745393114,-0.1360578961899,1
2014-04-06,460.7028,464.8259,-0.00887020280066142,-0.00887020280066142,-0.031437403896829,0.00951168651302781,-0.0227887346330603,-0.180276934281663,0.16410454807343,0.00143718830071116,-0.0135750962772786,1,172,414.9495,461.8695,-0.00252603819910169,-0.0993119642424575,0.198501745393114,-0.1360578961899,0.0102654765919623,2
2014-04-13,414.9495,420.66,-0.0135750962772786,-0.0135750962772786,0.102866252399388,0.136549136012244,0.017378956105216,-0.0656934306569343,-0.0327038834951456,0.0487636523923993,-0.00844140631620083,1,173,497.3177,460.7028,-0.0993119642424575,0.198501745393114,-0.1360578961899,0.0102654765919623,0.00570814047596158,1
2014-04-20,497.3177,501.5515,-0.00844140631620083,-0.00844140631620083,-0.00849678183583647,-0.0175689288066064,0.00516628855828194,0.0273654395472713,-0.08125106945073,-0.00755183085500244,-0.0580651313907258,1,174,429.6537,414.9495,0.198501745393114,-0.1360578961899,0.0102654765919623,0.00570814047596158,0.0189374676434342,5
2014-04-27,429.6537,456.1395,-0.0580651313907258,-0.0580651313907258,0.0172348102669662,0.0164614043834388,0.00362901074679689,0.0233294569774964,-0.0210918029847854,-0.0217302915656726,-0.00657713300808516,1,175,434.0643,497.3177,-0.1360578961899,0.0102654765919623,0.00570814047596158,0.0189374676434342,0.281662466361967,1
